,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,trackName,artistName,genre,type,id,uri,track_href,analysis_url,sentiment_polarity,weighted_score
3690,786439.0,0.698,0.844,6.0,-4.661,1.0,0.0645,0.308,5.38e-05,0.0707,0.82,79.973,388707.0,4.0,Pyaar Ki Ek Kahani,Sonu Nigam,filmi,audio_features,6mqTUI7ucRJrVvoXLrDNRe,spotify:track:6mqTUI7ucRJrVvoXLrDNRe,https://api.spotify.com/v1/tracks/6mqTUI7ucRJrVvoXLrDNRe,https://api.spotify.com/v1/audio-analysis/6mqTUI7ucRJrVvoXLrDNRe,0.0,4.864017478527225e+17
4657,40760.0,0.356,0.47,5.0,-8.929,1.0,0.0278,0.518,1e-05,0.0807,0.167,93.895,316500.0,4.0,Tum Ho,Mohit Chauhan,filmi,audio_features,7uNnlVit5qDvfOje0pqICF,spotify:track:7uNnlVit5qDvfOje0pqICF,https://api.spotify.com/v1/tracks/7uNnlVit5qDvfOje0pqICF,https://api.spotify.com/v1/audio-analysis/7uNnlVit5qDvfOje0pqICF,0.0,67717750976000.195
1988,457.0,0.364,0.403,4.0,-6.765,1.0,0.0298,0.742,3.39e-06,0.0978,0.25,119.854,287253.0,4.0,Gamanisu,Sonu Nigam,filmi,audio_features,1SbSmiaGaw2RBa6OH3aeaK,spotify:track:1SbSmiaGaw2RBa6OH3aeaK,https://api.spotify.com/v1/tracks/1SbSmiaGaw2RBa6OH3aeaK,https://api.spotify.com/v1/audio-analysis/1SbSmiaGaw2RBa6OH3aeaK,0.0,95443993.20339999
135,2166765.0,0.616,0.757,8.0,-5.877,0.0,0.0337,0.393,0.00267,0.165,0.538,96.976,302658.0,4.0,Aashiqui 2 Mashup,Arijit Singh,filmi,audio_features,5j7pU3PrmdKix8kkvPpBzE,spotify:track:5j7pU3PrmdKix8kkvPpBzE,https://api.spotify.com/v1/tracks/5j7pU3PrmdKix8kkvPpBzE,https://api.spotify.com/v1/audio-analysis/5j7pU3PrmdKix8kkvPpBzE,0.0,1.0172681220259748e+19
4987,273551.0,0.82,0.517,4.0,-10.995,1.0,0.0425,0.615,0.00081,0.494,0.961,131.212,273551.0,4.0,Yaar Bina Chain Kanha Ray,Bappi Lahiri,filmi,audio_features,5k38rm1bPeiKG6D12s4XoN,spotify:track:5k38rm1bPeiKG6D12s4XoN,https://api.spotify.com/v1/tracks/5k38rm1bPeiKG6D12s4XoN,https://api.spotify.com/v1/audio-analysis/5k38rm1bPeiKG6D12s4XoN,0.0,2.046986225350315e+16
60,7408.0,0.687,0.855,4.0,-2.837,0.0,0.109,0.13,0.0,0.311,0.659,167.947,178421.0,4.0,5 Taara,Diljit Dosanjh,filmi,audio_features,4OFiDV3YIUVwMUNsXRnqeV,spotify:track:4OFiDV3YIUVwMUNsXRnqeV,https://api.spotify.com/v1/tracks/4OFiDV3YIUVwMUNsXRnqeV,https://api.spotify.com/v1/audio-analysis/4OFiDV3YIUVwMUNsXRnqeV,0.0,406539661312.4402
1263,198260.0,0.771,0.659,7.0,-6.1,1.0,0.0674,0.216,0.0,0.102,0.587,92.008,198261.0,4.0,Chedkhaniyaan,Shankar-Ehsaan-Loy,filmi,audio_features,30PPEJ1pEhtVnrgVNK5MEw,spotify:track:30PPEJ1pEhtVnrgVNK5MEw,https://api.spotify.com/v1/tracks/30PPEJ1pEhtVnrgVNK5MEw,https://api.spotify.com/v1/audio-analysis/30PPEJ1pEhtVnrgVNK5MEw,0.0,7793011291976000.0
3673,0.0,0.671,0.67,9.0,-9.544,1.0,0.396,0.447,1.1e-05,0.0638,0.7,106.54,241053.0,3.0,Psycho Re,Sachin-Jigar,filmi,audio_features,4hrU4dZNOExd0Lxlvp5aih,spotify:track:4hrU4dZNOExd0Lxlvp5aih,https://api.spotify.com/v1/tracks/4hrU4dZNOExd0Lxlvp5aih,https://api.spotify.com/v1/audio-analysis/4hrU4dZNOExd0Lxlvp5aih,0.0,0.4082
2661,1992065.0,0.531,0.431,2.0,-8.937,0.0,0.037,0.868,2.47e-05,0.127,0.19,107.99,241449.0,4.0,Kaun Tujhe,Palak Muchhal,filmi,audio_features,5b7u3idwfY2LyqMQlCwscm,spotify:track:5b7u3idwfY2LyqMQlCwscm,https://api.spotify.com/v1/tracks/5b7u3idwfY2LyqMQlCwscm,https://api.spotify.com/v1/audio-analysis/5b7u3idwfY2LyqMQlCwscm,0.0,7.905157285728874e+18
3623,286115.0,0.5,0.588,4.0,-7.66,0.0,0.0362,0.641,4.52e-05,0.327,0.35,81.973,286120.0,4.0,Piya Aaye Na,Tulsi Kumar,filmi,audio_features,1ELMyeJLDHUz3cK3XTWgEi,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,https://api.spotify.com/v1/tracks/1ELMyeJLDHUz3cK3XTWgEi,https://api.spotify.com/v1/audio-analysis/1ELMyeJLDHUz3cK3XTWgEi,0.0,2.3421886968570876e+16
4677,7782.0,0.716,0.832,10.0,-6.131,1.0,0.062,0.0189,1.17e-06,0.305,0.742,89.982,279373.0,4.0,Ucha Lamba Kad,Anand Raj Anand,filmi,audio_features,3jLdiUB8VSt4n5dL2z4OoW,spotify:track:3jLdiUB8VSt4n5dL2z4OoW,https://api.spotify.com/v1/tracks/3jLdiUB8VSt4n5dL2z4OoW,https://api.spotify.com/v1/audio-analysis/3jLdiUB8VSt4n5dL2z4OoW,0.0,471274215768.45795
2000,42093.0,0.734,0.355,10.0,-10.605,0.0,0.083,0.296,0.000135,0.124,0.584,193.922,168240.0,4.0,Genda Phool,Rekha Bhardwaj,filmi,audio_features,15Vuw407y6UWIPUfGrpJ1e,spotify:track:15Vuw407y6UWIPUfGrpJ1e,https://api.spotify.com/v1/tracks/15Vuw407y6UWIPUfGrpJ1e,https://api.spotify.com/v1/audio-analysis/15Vuw407y6UWIPUfGrpJ1e,0.0,74581246578357.33
3164,382973.0,0.63,0.63,4.0,-7.525,1.0,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,382973.0,4.0,Mitwa,Shankar-Ehsaan-Loy,filmi,audio_features,4BTPzhEsyW3blWcxcuhLM0,spotify:track:4BTPzhEsyW3blWcxcuhLM0,https://api.spotify.com/v1/tracks/4BTPzhEsyW3blWcxcuhLM0,https://api.spotify.com/v1/audio-analysis/4BTPzhEsyW3blWcxcuhLM0,0.0,5.617000602860132e+16
413,362646.0,0.657,0.489,1.0,-6.829,0.0,0.0306,0.713,0.0,0.124,0.399,116.0,336567.0,4.0,Banjaara,Mohammed Irfan,filmi,audio_features,2S6N9pbnkhQRyAx80HmF79,spotify:track:2S6N9pbnkhQRyAx80HmF79,https://api.spotify.com/v1/tracks/2S6N9pbnkhQRyAx80HmF79,https://api.spotify.com/v1/audio-analysis/2S6N9pbnkhQRyAx80HmF79,0.0,4.7692344746762136e+16
1240,67693.0,0.816,0.747,10.0,-6.86,0.0,0.206,0.064,1.07e-05,0.0806,0.842,82.019,269781.0,4.0,Chaka Chak,A.R. Rahman,filmi,audio_features,5pbOpE6CfRgGnPPZJSDfME,spotify:track:5pbOpE6CfRgGnPPZJSDfME,https://api.spotify.com/v1/tracks/5pbOpE6CfRgGnPPZJSDfME,https://api.spotify.com/v1/audio-analysis/5pbOpE6CfRgGnPPZJSDfME,0.0,310192493861557.5
3391,379768.0,0.586,0.532,11.0,-8.837,0.0,0.0328,0.779,0.000565,0.124,0.494,99.994,379768.0,4.0,O Re Piya,Salim–Sulaiman,filmi,audio_features,7cWnks0lsRtpAi87COOiXK,spotify:track:7cWnks0lsRtpAi87COOiXK,https://api.spotify.com/v1/tracks/7cWnks0lsRtpAi87COOiXK,https://api.spotify.com/v1/audio-analysis/7cWnks0lsRtpAi87COOiXK,0.0,5.477155894687283e+16
4171,3702524.0,0.829,0.852,6.0,-5.4,1.0,0.0477,0.00698,0.000278,0.055,0.912,131.989,261013.0,4.0,Soni De Nakhre,Wajid,filmi,audio_features,4tBMbRwLJa5BjwJ6FrBlks,spotify:track:4tBMbRwLJa5BjwJ6FrBlks,https://api.spotify.com/v1/tracks/4tBMbRwLJa5BjwJ6FrBlks,https://api.spotify.com/v1/audio-analysis/4tBMbRwLJa5BjwJ6FrBlks,0.0,5.075673140947293e+19
451,234721.0,0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127,298272.0,4.0,Beete Lamhein,KK,filmi,audio_features,0zQa7QXLpUZfrrsWbgDZll,spotify:track:0zQa7QXLpUZfrrsWbgDZll,https://api.spotify.com/v1/tracks/0zQa7QXLpUZfrrsWbgDZll,https://api.spotify.com/v1/audio-analysis/0zQa7QXLpUZfrrsWbgDZll,0.0,1.293170653118736e+16
3562,291248.0,0.854,0.738,6.0,-5.388,0.0,0.231,0.203,0.0,0.298,0.804,129.989,282793.0,4.0,Party All Night,Yo Yo Honey Singh,filmi,audio_features,0fGImK9uWSruIRhKGyjUC0,spotify:track:0fGImK9uWSruIRhKGyjUC0,https://api.spotify.com/v1/tracks/0fGImK9uWSruIRhKGyjUC0,https://api.spotify.com/v1/audio-analysis/0fGImK9uWSruIRhKGyjUC0,0.0,2.470522737224499e+16
132,58231.0,0.549,0.437,10.0,-7.169,0.0,0.0263,0.766,0.000407,0.133,0.236,93.976,214470.0,4.0,Aasan Nahin Yahan,Arijit Singh,filmi,audio_features,06zJUeKU5KFy50Cho6pDcr,spotify:track:06zJUeKU5KFy50Cho6pDcr,https://api.spotify.com/v1/tracks/06zJUeKU5KFy50Cho6pDcr,https://api.spotify.com/v1/audio-analysis/06zJUeKU5KFy50Cho6pDcr,0.0,197452549140391.28
1550,60013.0,0.59,0.859,2.0,-5.005,0.0,0.0416,0.633,0.0,0.286,0.634,149.966,329387.0,4.0,Dil Ibaadat,Pritam,filmi,audio_features,3Kl8p2PxVf8eAayLwTxOIm,spotify:track:3Kl8p2PxVf8eAayLwTxOIm,https://api.spotify.com/v1/tracks/3Kl8p2PxVf8eAayLwTxOIm,https://api.spotify.com/v1/audio-analysis/3Kl8p2PxVf8eAayLwTxOIm,0.0,216140430422197.4
2124,4315354.0,0.494,0.899,11.0,-5.081,0.0,0.165,0.599,3.43e-05,0.111,0.559,79.895,346627.0,4.0,Hale Dil,Harshit Saxena,filmi,audio_features,6GQK4G5o60E8YA18DGpAzv,spotify:track:6GQK4G5o60E8YA18DGpAzv,https://api.spotify.com/v1/tracks/6GQK4G5o60E8YA18DGpAzv,https://api.spotify.com/v1/audio-analysis/6GQK4G5o60E8YA18DGpAzv,0.0,8.036173111420998e+19
2959,2860714.0,0.827,0.587,9.0,-5.531,0.0,0.113,0.203,0.0,0.0727,0.774,119.936,190000.0,4.0,Lover,Diljit Dosanjh,filmi,audio_features,0XwRlvv3KlOu4HWlOH34XG,spotify:track:0XwRlvv3KlOu4HWlOH34XG,https://api.spotify.com/v1/tracks/0XwRlvv3KlOu4HWlOH34XG,https://api.spotify.com/v1/audio-analysis/0XwRlvv3KlOu4HWlOH34XG,0.0,2.3411181077613674e+19
4416,1423.0,0.673,0.453,0.0,-6.273,1.0,0.0468,0.809,8.17e-06,0.112,0.703,161.918,277638.0,3.0,Thangaali,Sonu Nigam,filmi,audio_features,2TSXTGF3w0uHYkkr7q7h5H,spotify:track:2TSXTGF3w0uHYkkr7q7h5H,https://api.spotify.com/v1/tracks/2TSXTGF3w0uHYkkr7q7h5H,https://api.spotify.com/v1/audio-analysis/2TSXTGF3w0uHYkkr7q7h5H,0.0,2881473967.3658004
219,242085.0,0.683,0.975,7.0,-3.48,1.0,0.068,0.0719,0.000384,0.325,0.745,103.026,270470.0,4.0,Allah Hafiz,Pritam,filmi,audio_features,7CMyoI8zAFAUhMnQ5NzNnu,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,https://api.spotify.com/v1/tracks/7CMyoI8zAFAUhMnQ5NzNnu,https://api.spotify.com/v1/audio-analysis/7CMyoI8zAFAUhMnQ5NzNnu,0.0,1.4187427065964124e+16
4951,382259.0,0.649,0.525,10.0,-11.94,1.0,0.0665,0.245,1.2e-05,0.17,0.494,101.987,357187.0,4.0,Woh Kisna Hai,Sukhwinder Singh,filmi,audio_features,5Se9PXWc57LRT0zthjI5cG,spotify:track:5Se9PXWc57LRT0zthjI5cG,https://api.spotify.com/v1/tracks/5Se9PXWc57LRT0zthjI5cG,https://api.spotify.com/v1/audio-analysis/5Se9PXWc57LRT0zthjI5cG,0.0,5.5856427840199976e+16
2560,322925.0,0.902,0.772,6.0,-8.29,0.0,0.0383,0.0452,0.000129,0.12,0.808,131.992,333093.0,4.0,It's the Time to Disco,Shankar-Ehsaan-Loy,filmi,audio_features,3hCUkos0NxuSFl73oOHJzb,spotify:track:3hCUkos0NxuSFl73oOHJzb,https://api.spotify.com/v1/tracks/3hCUkos0NxuSFl73oOHJzb,https://api.spotify.com/v1/audio-analysis/3hCUkos0NxuSFl73oOHJzb,0.0,3.3674798425203124e+16
3169,322899.0,0.634,0.344,2.0,-11.011,1.0,0.0288,0.741,6.09e-05,0.111,0.409,128.0,322900.0,4.0,Moh Moh Ke Dhaage (Male),Anu Malik,filmi,audio_features,189DQylImZ1hGZaIpAQUzx,spotify:track:189DQylImZ1hGZaIpAQUzx,https://api.spotify.com/v1/tracks/189DQylImZ1hGZaIpAQUzx,https://api.spotify.com/v1/audio-analysis/189DQylImZ1hGZaIpAQUzx,0.0,3.36666651967387e+16
3001,917251.0,0.815,0.833,7.0,-6.117,0.0,0.0769,0.0297,2e-05,0.33,0.563,99.989,366853.0,4.0,Maahi Ve,Shankar-Ehsaan-Loy,filmi,audio_features,7Czm0vv2sYL5z4P51KY66e,spotify:track:7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/tracks/7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/audio-analysis/7Czm0vv2sYL5z4P51KY66e,0.0,7.717285757485642e+17
4181,197339.0,0.789,0.797,0.0,-8.557,1.0,0.0478,0.0561,0.0186,0.129,0.692,126.996,197427.0,4.0,Sorry Sorry,Sachin-Jigar,filmi,audio_features,299jkJ3J7MNgW8UO4etZsJ,spotify:track:299jkJ3J7MNgW8UO4etZsJ,https://api.spotify.com/v1/tracks/299jkJ3J7MNgW8UO4etZsJ,https://api.spotify.com/v1/audio-analysis/299jkJ3J7MNgW8UO4etZsJ,-0.5,7684909710269219.0
4675,6668.0,0.798,0.931,8.0,-7.695,1.0,0.0745,0.57,0.0,0.576,0.89,120.178,295960.0,4.0,U.P Wala Thumka,Sonu Nigam,filmi,audio_features,1Be5DivcHJJV6hFLoEbnnQ,spotify:track:1Be5DivcHJJV6hFLoEbnnQ,https://api.spotify.com/v1/tracks/1Be5DivcHJJV6hFLoEbnnQ,https://api.spotify.com/v1/audio-analysis/1Be5DivcHJJV6hFLoEbnnQ,0.0,296474109632.5238
483,736697.0,0.66,0.926,11.0,-3.452,0.0,0.0296,0.0948,0.0,0.248,0.731,109.997,241305.0,4.0,"Bhaag D.K. Bose, Aandhi Aayi",Ram Sampath,filmi,audio_features,1sxh0eqIb8ulYypPuq6ZRu,spotify:track:1sxh0eqIb8ulYypPuq6ZRu,https://api.spotify.com/v1/tracks/1sxh0eqIb8ulYypPuq6ZRu,https://api.spotify.com/v1/audio-analysis/1sxh0eqIb8ulYypPuq6ZRu,0.0,3.998220153408809e+17
3963,188781.0,0.499,0.683,6.0,-6.373,0.0,0.0334,0.703,0.00161,0.0749,0.295,134.95,321613.0,4.0,Saware,Pritam,filmi,audio_features,1juJ3mwsFerctbngtK42G4,spotify:track:1juJ3mwsFerctbngtK42G4,https://api.spotify.com/v1/tracks/1juJ3mwsFerctbngtK42G4,https://api.spotify.com/v1/audio-analysis/1juJ3mwsFerctbngtK42G4,0.0,6727827486383541.0
1317,232132.0,0.616,0.869,0.0,-3.911,1.0,0.0327,0.0283,0.0,0.064,0.473,127.966,234560.0,4.0,Club Can't Handle Me,Flo Rida,dance pop,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,0.0,1.2508494433403968e+16
2550,99664.0,0.576,0.835,2.0,-6.826,1.0,0.0486,0.337,0.0,0.082,0.476,150.017,257720.0,4.0,It Will Rain,Bruno Mars,dance pop,audio_features,0RUGuh2uSNFJpGMSsD1F5C,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/tracks/0RUGuh2uSNFJpGMSsD1F5C,https://api.spotify.com/v1/audio-analysis/0RUGuh2uSNFJpGMSsD1F5C,0.0,989953830866944.4
703,1052669.0,0.668,0.726,9.0,-7.512,1.0,0.0468,0.0387,0.0,0.134,0.453,124.075,172143.0,4.0,i miss u (with Au/Ra),Jax Jones,dance pop,audio_features,7CH8J4ulT49UfZwSDSkSZA,spotify:track:7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/tracks/7CH8J4ulT49UfZwSDSkSZA,https://api.spotify.com/v1/audio-analysis/7CH8J4ulT49UfZwSDSkSZA,0.0,1.1664751757299343e+18
4830,1019185.0,0.654,0.782,4.0,-5.179,0.0,0.0494,0.0668,0.0,0.303,0.349,150.078,156839.0,4.0,We Can Get High,Galantis,dance pop,audio_features,0Vct1PkjAYGH2X4iwNVR71,spotify:track:0Vct1PkjAYGH2X4iwNVR71,https://api.spotify.com/v1/tracks/0Vct1PkjAYGH2X4iwNVR71,https://api.spotify.com/v1/audio-analysis/0Vct1PkjAYGH2X4iwNVR71,0.16,1.0586662539871566e+18
2836,2425260.0,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,4.0,Levitating (feat. DaBaby),Dua Lipa,dance pop,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,0.0,1.4265103004307577e+19
2858,25541.0,0.879,0.498,4.0,-6.027,0.0,0.18,0.239,0.0,0.0967,0.405,106.044,163173.0,4.0,Like That (feat. Gucci Mane),Doja Cat,dance pop,audio_features,4EivmOT13NMpNSfTKn9p4s,spotify:track:4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/tracks/4EivmOT13NMpNSfTKn9p4s,https://api.spotify.com/v1/audio-analysis/4EivmOT13NMpNSfTKn9p4s,0.0,16661484415421.355
4521,11020.0,0.466,0.659,2.0,-6.077,1.0,0.115,0.00282,0.0,0.273,0.36,186.169,187787.0,4.0,The Way I Are (Dance with Somebody) [feat. Lil Wayne],Bebe Rexha,dance pop,audio_features,3ZkUWF1MVm3tLgz7dplGpk,spotify:track:3ZkUWF1MVm3tLgz7dplGpk,https://api.spotify.com/v1/tracks/3ZkUWF1MVm3tLgz7dplGpk,https://api.spotify.com/v1/audio-analysis/3ZkUWF1MVm3tLgz7dplGpk,0.0,1338273208000.297
1398,224232.0,0.696,0.734,7.0,-5.294,1.0,0.0298,0.0485,0.0,0.183,0.711,107.987,225080.0,4.0,Criminal,Britney Spears,dance pop,audio_features,6T689Jvh5KrSXyaPtUWZtQ,spotify:track:6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/tracks/6T689Jvh5KrSXyaPtUWZtQ,https://api.spotify.com/v1/audio-analysis/6T689Jvh5KrSXyaPtUWZtQ,-0.4,1.1274382678215168e+16
2192,1643474.0,0.553,0.892,4.0,-4.039,1.0,0.0667,0.0639,0.0,0.426,0.479,77.01,170147.0,4.0,Heart Attack,Enrique Iglesias,dance pop,audio_features,4HQQugufFOumfSO0ukf8Uv,spotify:track:4HQQugufFOumfSO0ukf8Uv,https://api.spotify.com/v1/tracks/4HQQugufFOumfSO0ukf8Uv,https://api.spotify.com/v1/audio-analysis/4HQQugufFOumfSO0ukf8Uv,0.0,4.4390344310125005e+18
2587,14510.0,0.7,0.701,11.0,-3.834,0.0,0.161,0.013,0.0,0.461,0.38,93.012,223107.0,4.0,Jealous,Nick Jonas,dance pop,audio_features,2RqtfcLB7iOZj0zYB8Auhu,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/tracks/2RqtfcLB7iOZj0zYB8Auhu,https://api.spotify.com/v1/audio-analysis/2RqtfcLB7iOZj0zYB8Auhu,0.0,3054936851000.3564
2829,2120633.0,0.651,0.486,5.0,-4.437,1.0,0.0456,0.456,0.0,0.1,0.307,78.14,208692.0,4.0,Lets Go Home Together (feat. Tom Grennan),Ella Henderson,dance pop,audio_features,5JeQ8hhkFfUh7XljgD8dBM,spotify:track:5JeQ8hhkFfUh7XljgD8dBM,https://api.spotify.com/v1/tracks/5JeQ8hhkFfUh7XljgD8dBM,https://api.spotify.com/v1/audio-analysis/5JeQ8hhkFfUh7XljgD8dBM,0.0,9.536665414235677e+18
1603,1315721.0,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290.0,4.0,Don't Start Now,Dua Lipa,dance pop,audio_features,2mak6mzwgFTl7PQIt2msQA,spotify:track:2mak6mzwgFTl7PQIt2msQA,https://api.spotify.com/v1/tracks/2mak6mzwgFTl7PQIt2msQA,https://api.spotify.com/v1/audio-analysis/2mak6mzwgFTl7PQIt2msQA,0.0,2.2776732398225503e+18
4573,212258.0,0.755,0.837,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.714,120.028,199693.0,4.0,TiK ToK,Kesha,dance pop,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,0.0,9562957007877512.0
4973,221508.0,0.644,0.945,7.0,-3.534,1.0,0.0717,0.0587,0.0,0.184,0.573,91.017,219560.0,4.0,Written in the Stars (feat. Eric Turner),Tinie Tempah,dance pop,audio_features,61HQWI1Woxup7CnGwVUsdI,spotify:track:61HQWI1Woxup7CnGwVUsdI,https://api.spotify.com/v1/tracks/61HQWI1Woxup7CnGwVUsdI,https://api.spotify.com/v1/audio-analysis/61HQWI1Woxup7CnGwVUsdI,0.0,1.0868465911528512e+16
4422,206693.0,0.853,0.56,1.0,-4.961,1.0,0.0406,0.013,0.0,0.0944,0.86,134.066,206693.0,4.0,That's What I Like,Bruno Mars,dance pop,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,0.0,8830337570694557.0
5001,31753.0,0.762,0.797,5.0,-2.71,1.0,0.135,0.117,0.0,0.202,0.525,122.066,190400.0,4.0,You,Galantis,dance pop,audio_features,5kgqTe1BM720OjU78TGYDw,spotify:track:5kgqTe1BM720OjU78TGYDw,https://api.spotify.com/v1/tracks/5kgqTe1BM720OjU78TGYDw,https://api.spotify.com/v1/audio-analysis/5kgqTe1BM720OjU78TGYDw,0.0,32015057794777.418
4453,322746.0,0.617,0.887,9.0,-4.894,1.0,0.0317,0.00595,0.000332,0.353,0.86,127.923,315067.0,4.0,The Girls,Calvin Harris,dance pop,audio_features,1bHhtkFwH6eBNTka0DnGzU,spotify:track:1bHhtkFwH6eBNTka0DnGzU,https://api.spotify.com/v1/tracks/1bHhtkFwH6eBNTka0DnGzU,https://api.spotify.com/v1/audio-analysis/1bHhtkFwH6eBNTka0DnGzU,0.0,3.3618830801616936e+16
3805,615.0,0.832,0.87,8.0,-4.2,0.0,0.167,0.267,0.0,0.412,0.566,138.003,240747.0,4.0,Right Now (Na Na Na),Akon,dance pop,audio_features,1ARJhjuI6TNYZCxYygFQ4F,spotify:track:1ARJhjuI6TNYZCxYygFQ4F,https://api.spotify.com/v1/tracks/1ARJhjuI6TNYZCxYygFQ4F,https://api.spotify.com/v1/audio-analysis/1ARJhjuI6TNYZCxYygFQ4F,0.2857142857142857,232608375.4536
1672,240505.0,0.751,0.783,4.0,-3.724,1.0,0.0859,0.00379,0.0,0.036,0.816,119.975,202613.0,4.0,Dynamite,Taio Cruz,dance pop,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,0.0,1.3911447746787624e+16
2942,116880.0,0.495,0.894,2.0,-4.814,0.0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894.0,4.0,Love Me Again,John Newman,dance pop,audio_features,5VSCgNlSmTV2Yq5lB40Eaw,spotify:track:5VSCgNlSmTV2Yq5lB40Eaw,https://api.spotify.com/v1/tracks/5VSCgNlSmTV2Yq5lB40Eaw,https://api.spotify.com/v1/audio-analysis/5VSCgNlSmTV2Yq5lB40Eaw,0.5,1596690012672000.2
1244,485526.0,0.742,0.879,0.0,-4.274,0.0,0.0328,0.0696,7.17e-06,0.0981,0.936,133.946,227091.0,4.0,Chammak Challo,Akon,dance pop,audio_features,0EH7sgeiFqDa3eS7ieW2zs,spotify:track:0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/tracks/0EH7sgeiFqDa3eS7ieW2zs,https://api.spotify.com/v1/audio-analysis/0EH7sgeiFqDa3eS7ieW2zs,0.0,1.1445571275911157e+17
2481,227370.0,0.648,0.908,4.0,-4.251,0.0,0.108,0.0113,0.0,0.374,0.793,131.147,228240.0,4.0,If I Had You,Adam Lambert,dance pop,audio_features,0H1OyEooZ5SzBYYdJEzxoy,spotify:track:0H1OyEooZ5SzBYYdJEzxoy,https://api.spotify.com/v1/tracks/0H1OyEooZ5SzBYYdJEzxoy,https://api.spotify.com/v1/audio-analysis/0H1OyEooZ5SzBYYdJEzxoy,0.0,1.1754373469553e+16
5019,69324.0,0.626,0.968,11.0,-6.014,0.0,0.0462,0.0205,0.0,0.321,0.176,128.969,229173.0,4.0,You Used to Hold Me,Calvin Harris,dance pop,audio_features,6DpVLCKsNQXDmYdNdcNGnR,spotify:track:6DpVLCKsNQXDmYdNdcNGnR,https://api.spotify.com/v1/tracks/6DpVLCKsNQXDmYdNdcNGnR,https://api.spotify.com/v1/audio-analysis/6DpVLCKsNQXDmYdNdcNGnR,0.0,333158456044224.4
2705,417332.0,0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667.0,4.0,Kiss Me More (feat. SZA),Doja Cat,dance pop,audio_features,3DarAbFujv6eYNliUTyqtz,spotify:track:3DarAbFujv6eYNliUTyqtz,https://api.spotify.com/v1/tracks/3DarAbFujv6eYNliUTyqtz,https://api.spotify.com/v1/audio-analysis/3DarAbFujv6eYNliUTyqtz,0.5,7.268504437081837e+16
3250,209433.0,0.818,0.913,4.0,-3.06,0.0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160.0,4.0,My Way,Calvin Harris,dance pop,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,0.0,9186188255785736.0
