danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0.536,0.65,2,-5.603,1,0.0337,0.282,1.16e-06,0.0876,0.288,147.93,audio_features,5FIp4LrsffxiHLhmmpCbCx,spotify:track:5FIp4LrsffxiHLhmmpCbCx,https://api.spotify.com/v1/tracks/5FIp4LrsffxiHLhmmpCbCx,https://api.spotify.com/v1/audio-analysis/5FIp4LrsffxiHLhmmpCbCx,301987,4,gospel
0.615,0.347,9,-9.596,1,0.0259,0.182,0.0,0.125,0.273,78.994,audio_features,6QUEB3DDAD7oJhbIZF2v4Y,spotify:track:6QUEB3DDAD7oJhbIZF2v4Y,https://api.spotify.com/v1/tracks/6QUEB3DDAD7oJhbIZF2v4Y,https://api.spotify.com/v1/audio-analysis/6QUEB3DDAD7oJhbIZF2v4Y,219507,4,gospel
0.667,0.25,11,-18.533,1,0.217,0.757,0.0,0.25,0.412,144.145,audio_features,4KM77RUl2IKdXGhtOBbKIS,spotify:track:4KM77RUl2IKdXGhtOBbKIS,https://api.spotify.com/v1/tracks/4KM77RUl2IKdXGhtOBbKIS,https://api.spotify.com/v1/audio-analysis/4KM77RUl2IKdXGhtOBbKIS,155902,4,gospel
0.657,0.415,5,-9.915,1,0.025,0.175,5.65e-06,0.132,0.347,96.03,audio_features,5MkOctZG8LI9uHzpY7ncWj,spotify:track:5MkOctZG8LI9uHzpY7ncWj,https://api.spotify.com/v1/tracks/5MkOctZG8LI9uHzpY7ncWj,https://api.spotify.com/v1/audio-analysis/5MkOctZG8LI9uHzpY7ncWj,186347,4,gospel
0.745,0.753,1,-2.408,1,0.164,0.223,0.0,0.705,0.589,144.057,audio_features,0UQDSP8cz6WmLJckO5jqUQ,spotify:track:0UQDSP8cz6WmLJckO5jqUQ,https://api.spotify.com/v1/tracks/0UQDSP8cz6WmLJckO5jqUQ,https://api.spotify.com/v1/audio-analysis/0UQDSP8cz6WmLJckO5jqUQ,307973,4,gospel
0.603,0.891,1,-5.396,1,0.0393,0.00775,0.0,0.896,0.195,95.095,audio_features,7HyTL3DCYAjRiPwWcWaT8x,spotify:track:7HyTL3DCYAjRiPwWcWaT8x,https://api.spotify.com/v1/tracks/7HyTL3DCYAjRiPwWcWaT8x,https://api.spotify.com/v1/audio-analysis/7HyTL3DCYAjRiPwWcWaT8x,251156,4,gospel
0.338,0.559,0,-7.053,1,0.118,0.252,0.0,0.38,0.276,168.489,audio_features,3QdBvvYJ9k1CES1e9aYvaA,spotify:track:3QdBvvYJ9k1CES1e9aYvaA,https://api.spotify.com/v1/tracks/3QdBvvYJ9k1CES1e9aYvaA,https://api.spotify.com/v1/audio-analysis/3QdBvvYJ9k1CES1e9aYvaA,415133,4,gospel
0.304,0.555,3,-8.33,1,0.0433,0.38,0.0,0.151,0.0827,141.747,audio_features,6AcReG4UWPWnNDhIYMTZV2,spotify:track:6AcReG4UWPWnNDhIYMTZV2,https://api.spotify.com/v1/tracks/6AcReG4UWPWnNDhIYMTZV2,https://api.spotify.com/v1/audio-analysis/6AcReG4UWPWnNDhIYMTZV2,329440,4,gospel
0.275,0.643,7,-6.231,1,0.0379,0.0623,0.0,0.103,0.172,157.167,audio_features,0tlJgLE8ddOq2L2k6YBc2y,spotify:track:0tlJgLE8ddOq2L2k6YBc2y,https://api.spotify.com/v1/tracks/0tlJgLE8ddOq2L2k6YBc2y,https://api.spotify.com/v1/audio-analysis/0tlJgLE8ddOq2L2k6YBc2y,338194,4,gospel
0.496,0.28,3,-11.162,1,0.0434,0.511,0.0,0.098,0.297,83.97,audio_features,1A3Hqv4qJd1RBJMq4au7GS,spotify:track:1A3Hqv4qJd1RBJMq4au7GS,https://api.spotify.com/v1/tracks/1A3Hqv4qJd1RBJMq4au7GS,https://api.spotify.com/v1/audio-analysis/1A3Hqv4qJd1RBJMq4au7GS,207800,3,gospel
0.249,0.448,5,-8.867,1,0.0351,0.147,0.0,0.456,0.197,143.854,audio_features,2jStgsgQWFNIKdloTLJd6F,spotify:track:2jStgsgQWFNIKdloTLJd6F,https://api.spotify.com/v1/tracks/2jStgsgQWFNIKdloTLJd6F,https://api.spotify.com/v1/audio-analysis/2jStgsgQWFNIKdloTLJd6F,583625,4,gospel
0.523,0.501,1,-9.276,1,0.0366,0.459,0.0,0.0818,0.391,158.179,audio_features,1S4fpfX2u0hzFD9vb6FEB6,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/tracks/1S4fpfX2u0hzFD9vb6FEB6,https://api.spotify.com/v1/audio-analysis/1S4fpfX2u0hzFD9vb6FEB6,201267,4,gospel
0.739,0.668,1,-5.464,1,0.246,0.184,0.0,0.0869,0.742,97.097,audio_features,2Yfkjb3z3pN9DfS1yE0b3Y,spotify:track:2Yfkjb3z3pN9DfS1yE0b3Y,https://api.spotify.com/v1/tracks/2Yfkjb3z3pN9DfS1yE0b3Y,https://api.spotify.com/v1/audio-analysis/2Yfkjb3z3pN9DfS1yE0b3Y,251715,4,gospel
0.629,0.624,9,-4.975,0,0.0745,0.12,0.0,0.203,0.73,140.042,audio_features,5Vr9WTLcbpKRkQGvVen13W,spotify:track:5Vr9WTLcbpKRkQGvVen13W,https://api.spotify.com/v1/tracks/5Vr9WTLcbpKRkQGvVen13W,https://api.spotify.com/v1/audio-analysis/5Vr9WTLcbpKRkQGvVen13W,209062,4,gospel
0.241,0.445,8,-10.443,1,0.0386,0.694,0.0,0.0842,0.205,78.448,audio_features,4OK1XrubP6GJs4f6czk8Jg,spotify:track:4OK1XrubP6GJs4f6czk8Jg,https://api.spotify.com/v1/tracks/4OK1XrubP6GJs4f6czk8Jg,https://api.spotify.com/v1/audio-analysis/4OK1XrubP6GJs4f6czk8Jg,306533,4,gospel
0.394,0.641,7,-7.373,1,0.0318,0.00863,0.0,0.086,0.371,157.588,audio_features,0fukHGuIvc2NQEFCkI2owi,spotify:track:0fukHGuIvc2NQEFCkI2owi,https://api.spotify.com/v1/tracks/0fukHGuIvc2NQEFCkI2owi,https://api.spotify.com/v1/audio-analysis/0fukHGuIvc2NQEFCkI2owi,228600,4,gospel
0.461,0.413,6,-6.914,1,0.0327,0.197,2.25e-06,0.312,0.351,115.568,audio_features,6fG46PUotZMTgcAzAtFLOk,spotify:track:6fG46PUotZMTgcAzAtFLOk,https://api.spotify.com/v1/tracks/6fG46PUotZMTgcAzAtFLOk,https://api.spotify.com/v1/audio-analysis/6fG46PUotZMTgcAzAtFLOk,287573,4,gospel
0.362,0.685,9,-6.53,1,0.0542,0.0155,0.0,0.569,0.161,112.941,audio_features,2cut7Izp9DLQ26dP8HQ1fE,spotify:track:2cut7Izp9DLQ26dP8HQ1fE,https://api.spotify.com/v1/tracks/2cut7Izp9DLQ26dP8HQ1fE,https://api.spotify.com/v1/audio-analysis/2cut7Izp9DLQ26dP8HQ1fE,498427,4,gospel
0.701,0.68,2,-8.492,1,0.0264,0.303,1.51e-05,0.159,0.704,90.607,audio_features,4rQSLX4qMiUWL81hEQOuPY,spotify:track:4rQSLX4qMiUWL81hEQOuPY,https://api.spotify.com/v1/tracks/4rQSLX4qMiUWL81hEQOuPY,https://api.spotify.com/v1/audio-analysis/4rQSLX4qMiUWL81hEQOuPY,212587,4,gospel
0.614,0.53,9,-8.129,1,0.0254,0.0986,1.9e-06,0.09,0.58,108.051,audio_features,31lfvDUMzQ3siXemj9G5xV,spotify:track:31lfvDUMzQ3siXemj9G5xV,https://api.spotify.com/v1/tracks/31lfvDUMzQ3siXemj9G5xV,https://api.spotify.com/v1/audio-analysis/31lfvDUMzQ3siXemj9G5xV,179307,4,gospel
0.407,0.613,10,-8.616,1,0.195,0.344,0.0,0.458,0.228,102.519,audio_features,1B5NWdLAt8GC4WKTPUCrLM,spotify:track:1B5NWdLAt8GC4WKTPUCrLM,https://api.spotify.com/v1/tracks/1B5NWdLAt8GC4WKTPUCrLM,https://api.spotify.com/v1/audio-analysis/1B5NWdLAt8GC4WKTPUCrLM,514307,4,gospel
0.508,0.304,1,-11.672,1,0.0337,0.777,0.0,0.178,0.154,102.739,audio_features,6nwCQqMyCjeYVtByOtkZq1,spotify:track:6nwCQqMyCjeYVtByOtkZq1,https://api.spotify.com/v1/tracks/6nwCQqMyCjeYVtByOtkZq1,https://api.spotify.com/v1/audio-analysis/6nwCQqMyCjeYVtByOtkZq1,385985,4,gospel
0.557,0.746,8,-6.783,1,0.0306,0.0144,0.0,0.252,0.327,103.492,audio_features,0nSrUpDjFouhaQB7dOi0h7,spotify:track:0nSrUpDjFouhaQB7dOi0h7,https://api.spotify.com/v1/tracks/0nSrUpDjFouhaQB7dOi0h7,https://api.spotify.com/v1/audio-analysis/0nSrUpDjFouhaQB7dOi0h7,441547,4,gospel
0.779,0.834,7,-2.773,1,0.162,0.0343,0.0,0.0886,0.8,100.46,audio_features,7JKEA8xYDoFp4q0QBW2PGg,spotify:track:7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/tracks/7JKEA8xYDoFp4q0QBW2PGg,https://api.spotify.com/v1/audio-analysis/7JKEA8xYDoFp4q0QBW2PGg,198347,4,gospel
0.287,0.46,7,-6.992,1,0.0329,0.14,0.0,0.0779,0.194,96.368,audio_features,0Dlm41iXvTsIVsEOce3yX6,spotify:track:0Dlm41iXvTsIVsEOce3yX6,https://api.spotify.com/v1/tracks/0Dlm41iXvTsIVsEOce3yX6,https://api.spotify.com/v1/audio-analysis/0Dlm41iXvTsIVsEOce3yX6,480547,3,gospel
0.792,0.519,0,-12.749,0,0.141,0.0197,0.0,0.156,0.872,135.075,audio_features,3XOckxkCpqwH1ibqs3GeUs,spotify:track:3XOckxkCpqwH1ibqs3GeUs,https://api.spotify.com/v1/tracks/3XOckxkCpqwH1ibqs3GeUs,https://api.spotify.com/v1/audio-analysis/3XOckxkCpqwH1ibqs3GeUs,117560,4,gospel
0.301,0.372,11,-8.062,1,0.0296,0.5,0.0,0.255,0.284,135.231,audio_features,5H54ytOuf58gezNGEkXzsp,spotify:track:5H54ytOuf58gezNGEkXzsp,https://api.spotify.com/v1/tracks/5H54ytOuf58gezNGEkXzsp,https://api.spotify.com/v1/audio-analysis/5H54ytOuf58gezNGEkXzsp,298051,3,gospel
0.53,0.541,5,-9.475,1,0.273,0.318,0.0,0.528,0.532,100.616,audio_features,0bGyh9iwb37ElctPNsxdwX,spotify:track:0bGyh9iwb37ElctPNsxdwX,https://api.spotify.com/v1/tracks/0bGyh9iwb37ElctPNsxdwX,https://api.spotify.com/v1/audio-analysis/0bGyh9iwb37ElctPNsxdwX,368440,4,gospel
0.457,0.329,10,-10.998,1,0.0341,0.734,0.0,0.0589,0.123,125.559,audio_features,5843dMHpSbd7HZZPKCRNqI,spotify:track:5843dMHpSbd7HZZPKCRNqI,https://api.spotify.com/v1/tracks/5843dMHpSbd7HZZPKCRNqI,https://api.spotify.com/v1/audio-analysis/5843dMHpSbd7HZZPKCRNqI,326827,4,gospel
0.604,0.755,1,-6.127,0,0.0535,0.5,0.0,0.379,0.251,127.999,audio_features,6b1RS3RtYHYbZK1DQUjpvB,spotify:track:6b1RS3RtYHYbZK1DQUjpvB,https://api.spotify.com/v1/tracks/6b1RS3RtYHYbZK1DQUjpvB,https://api.spotify.com/v1/audio-analysis/6b1RS3RtYHYbZK1DQUjpvB,348773,4,gospel
0.339,0.273,5,-9.945,0,0.0309,0.729,0.0,0.152,0.304,96.804,audio_features,44q2DhInsQYJ8X1q2H1RNj,spotify:track:44q2DhInsQYJ8X1q2H1RNj,https://api.spotify.com/v1/tracks/44q2DhInsQYJ8X1q2H1RNj,https://api.spotify.com/v1/audio-analysis/44q2DhInsQYJ8X1q2H1RNj,251467,3,gospel
0.26,0.484,7,-6.121,1,0.0399,0.526,0.0,0.103,0.143,197.685,audio_features,25rVj3vBLwE6Fo8C8NFSwb,spotify:track:25rVj3vBLwE6Fo8C8NFSwb,https://api.spotify.com/v1/tracks/25rVj3vBLwE6Fo8C8NFSwb,https://api.spotify.com/v1/audio-analysis/25rVj3vBLwE6Fo8C8NFSwb,318560,3,gospel
0.66,0.946,1,-5.013,0,0.0894,0.0818,0.0,0.0767,0.745,94.784,audio_features,208coS3K4leplVIBvrY6Pu,spotify:track:208coS3K4leplVIBvrY6Pu,https://api.spotify.com/v1/tracks/208coS3K4leplVIBvrY6Pu,https://api.spotify.com/v1/audio-analysis/208coS3K4leplVIBvrY6Pu,261613,4,gospel
0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,audio_features,3P6OwCX7Ofiaaqtvujb6i5,spotify:track:3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/tracks/3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/audio-analysis/3P6OwCX7Ofiaaqtvujb6i5,158307,4,gospel
0.632,0.717,0,-8.307,1,0.039,0.138,0.00149,0.0685,0.77,153.942,audio_features,7kN3bGZtBKwWwYKSkE3RER,spotify:track:7kN3bGZtBKwWwYKSkE3RER,https://api.spotify.com/v1/tracks/7kN3bGZtBKwWwYKSkE3RER,https://api.spotify.com/v1/audio-analysis/7kN3bGZtBKwWwYKSkE3RER,318840,4,gospel
0.443,0.596,8,-6.379,1,0.0391,0.128,0.0,0.384,0.27,99.754,audio_features,0ruqgF5YjYjQPr0uwQsvYQ,spotify:track:0ruqgF5YjYjQPr0uwQsvYQ,https://api.spotify.com/v1/tracks/0ruqgF5YjYjQPr0uwQsvYQ,https://api.spotify.com/v1/audio-analysis/0ruqgF5YjYjQPr0uwQsvYQ,406440,4,gospel
0.81,0.72,1,-4.793,1,0.0503,0.0138,0.0,0.221,0.805,121.984,audio_features,7lXbmBVZsyhxsxBzodG1w3,spotify:track:7lXbmBVZsyhxsxBzodG1w3,https://api.spotify.com/v1/tracks/7lXbmBVZsyhxsxBzodG1w3,https://api.spotify.com/v1/audio-analysis/7lXbmBVZsyhxsxBzodG1w3,246560,4,gospel
0.325,0.974,8,-5.035,1,0.127,0.00445,1.55e-06,0.617,0.662,186.632,audio_features,0ZD5LFsk2PMHicGH8MWRN8,spotify:track:0ZD5LFsk2PMHicGH8MWRN8,https://api.spotify.com/v1/tracks/0ZD5LFsk2PMHicGH8MWRN8,https://api.spotify.com/v1/audio-analysis/0ZD5LFsk2PMHicGH8MWRN8,342467,4,gospel
0.541,0.675,1,-5.74,1,0.066,0.1,0.0,0.977,0.355,125.776,audio_features,6G7VwsjxNBPjCyPmzrUS2R,spotify:track:6G7VwsjxNBPjCyPmzrUS2R,https://api.spotify.com/v1/tracks/6G7VwsjxNBPjCyPmzrUS2R,https://api.spotify.com/v1/audio-analysis/6G7VwsjxNBPjCyPmzrUS2R,345707,3,gospel
0.466,0.878,1,-4.78,1,0.266,0.602,0.0,0.549,0.66,107.23,audio_features,6EstomtQJkk4F0pS6qX5NS,spotify:track:6EstomtQJkk4F0pS6qX5NS,https://api.spotify.com/v1/tracks/6EstomtQJkk4F0pS6qX5NS,https://api.spotify.com/v1/audio-analysis/6EstomtQJkk4F0pS6qX5NS,299480,5,gospel
0.382,0.417,8,-9.844,1,0.0373,0.498,0.0,0.0789,0.387,103.816,audio_features,0WTfSVCIpYQLfBJZkDHkte,spotify:track:0WTfSVCIpYQLfBJZkDHkte,https://api.spotify.com/v1/tracks/0WTfSVCIpYQLfBJZkDHkte,https://api.spotify.com/v1/audio-analysis/0WTfSVCIpYQLfBJZkDHkte,320400,3,gospel
0.414,0.402,10,-8.911,0,0.0427,0.7,0.0,0.363,0.171,105.368,audio_features,4cNbCWPJjLHP5ijow5LbVg,spotify:track:4cNbCWPJjLHP5ijow5LbVg,https://api.spotify.com/v1/tracks/4cNbCWPJjLHP5ijow5LbVg,https://api.spotify.com/v1/audio-analysis/4cNbCWPJjLHP5ijow5LbVg,340040,4,gospel
0.483,0.627,1,-4.796,1,0.0322,0.273,0.0,0.172,0.335,149.809,audio_features,6LznqUukASGEgFxeMfzG4z,spotify:track:6LznqUukASGEgFxeMfzG4z,https://api.spotify.com/v1/tracks/6LznqUukASGEgFxeMfzG4z,https://api.spotify.com/v1/audio-analysis/6LznqUukASGEgFxeMfzG4z,251262,4,gospel
0.59,0.917,1,-4.622,1,0.0418,0.00385,1.94e-06,0.888,0.205,95.025,audio_features,7kfKCB4MvQJCrMy8pQlWiQ,spotify:track:7kfKCB4MvQJCrMy8pQlWiQ,https://api.spotify.com/v1/tracks/7kfKCB4MvQJCrMy8pQlWiQ,https://api.spotify.com/v1/audio-analysis/7kfKCB4MvQJCrMy8pQlWiQ,250478,4,gospel
0.258,0.437,10,-7.214,1,0.035,0.0984,0.0,0.292,0.151,77.879,audio_features,7ILH9xthuxo4i4bTXpwDcZ,spotify:track:7ILH9xthuxo4i4bTXpwDcZ,https://api.spotify.com/v1/tracks/7ILH9xthuxo4i4bTXpwDcZ,https://api.spotify.com/v1/audio-analysis/7ILH9xthuxo4i4bTXpwDcZ,376667,4,gospel
0.37,0.51,5,-12.686,1,0.0382,0.0536,0.0,0.189,0.32,96.149,audio_features,17WnVLXVM5qUT1z0YZN0Yw,spotify:track:17WnVLXVM5qUT1z0YZN0Yw,https://api.spotify.com/v1/tracks/17WnVLXVM5qUT1z0YZN0Yw,https://api.spotify.com/v1/audio-analysis/17WnVLXVM5qUT1z0YZN0Yw,354162,4,gospel
0.6,0.875,5,-5.839,0,0.101,0.114,0.0,0.715,0.734,84.061,audio_features,5qFDlKHNb0v68YSghSY4GK,spotify:track:5qFDlKHNb0v68YSghSY4GK,https://api.spotify.com/v1/tracks/5qFDlKHNb0v68YSghSY4GK,https://api.spotify.com/v1/audio-analysis/5qFDlKHNb0v68YSghSY4GK,340133,4,gospel
0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4,alternative
0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4,alternative
0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,208760,4,alternative
0.466,0.872,7,-3.344,1,0.0336,0.0156,0.0,0.121,0.806,184.115,audio_features,2PnlsTsOTLE5jnBnNe2K0A,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A,https://api.spotify.com/v1/audio-analysis/2PnlsTsOTLE5jnBnNe2K0A,190428,4,alternative
0.578,0.509,2,-6.229,1,0.0279,0.13,0.734,0.344,0.586,119.945,audio_features,6WTFHKrnZpwEBLRS10Ylqs,spotify:track:6WTFHKrnZpwEBLRS10Ylqs,https://api.spotify.com/v1/tracks/6WTFHKrnZpwEBLRS10Ylqs,https://api.spotify.com/v1/audio-analysis/6WTFHKrnZpwEBLRS10Ylqs,74379,4,alternative
0.413,0.881,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4,alternative
0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4,alternative
0.488,0.87,6,-4.185,0,0.0421,0.00353,0.0,0.484,0.211,110.072,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,187520,4,alternative
0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4,alternative
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4,alternative
0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,audio_features,4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,199080,4,alternative
0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4,alternative
0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,audio_features,3Pzh926pXggbMe2ZpXyMV7,spotify:track:3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/tracks/3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/audio-analysis/3Pzh926pXggbMe2ZpXyMV7,175493,4,alternative
0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,audio_features,5E30LdtzQTGqRvNd7l6kG5,spotify:track:5E30LdtzQTGqRvNd7l6kG5,https://api.spotify.com/v1/tracks/5E30LdtzQTGqRvNd7l6kG5,https://api.spotify.com/v1/audio-analysis/5E30LdtzQTGqRvNd7l6kG5,260173,4,alternative
0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333,4,alternative
0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4,alternative
0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4,alternative
0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,audio_features,7zwn1eykZtZ5LODrf7c0tS,spotify:track:7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/tracks/7zwn1eykZtZ5LODrf7c0tS,https://api.spotify.com/v1/audio-analysis/7zwn1eykZtZ5LODrf7c0tS,153000,4,alternative
0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,audio_features,42T2QQv3xgBlpQxaSP7lnK,spotify:track:42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/tracks/42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/audio-analysis/42T2QQv3xgBlpQxaSP7lnK,238240,4,alternative
0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986,audio_features,2K7xn816oNHJZ0aVqdQsha,spotify:track:2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/tracks/2K7xn816oNHJZ0aVqdQsha,https://api.spotify.com/v1/audio-analysis/2K7xn816oNHJZ0aVqdQsha,206280,4,alternative
0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,audio_features,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/tracks/0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/audio-analysis/0snQkGI5qnAmohLE7jTsTn,218933,3,alternative
0.432,0.884,8,-6.657,1,0.128,0.0128,0.000457,0.166,0.619,108.835,audio_features,5cZqsjVs6MevCnAkasbEOX,spotify:track:5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/tracks/5cZqsjVs6MevCnAkasbEOX,https://api.spotify.com/v1/audio-analysis/5cZqsjVs6MevCnAkasbEOX,166707,4,alternative
0.741,0.754,11,-5.412,0,0.0327,0.00526,8.21e-06,0.125,0.717,126.98,audio_features,5496lks6V3fh1mZAB6IAap,spotify:track:5496lks6V3fh1mZAB6IAap,https://api.spotify.com/v1/tracks/5496lks6V3fh1mZAB6IAap,https://api.spotify.com/v1/audio-analysis/5496lks6V3fh1mZAB6IAap,161656,4,alternative
0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,alternative
0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4,alternative
0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107,4,alternative
